pro_id;pro_nama;dapil_id;dapil_kode;dapil_nama;URUTAN_SUARA_PARTAI;partai_id;PARTAI POLITIK;Urutan1;id;nama;nomor_urut;jenis_kelamin;tempat_tinggal;Suara;% SUARA;URUTAN SUARA;KURSI KE 1;KURSI KE 2;KURSI KE 3;KURSI KE 4;KURSI KE 5;URUTAN KURSI;TOTAL;JUMLAH KURSI;;PROVINSI;DAPIL DPRRI;;;;;;
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;3;2;PARTAI GERAKAN INDONESIA RAYA;2;101554;SUPRIANTI RAMBAT;4;P;KOTAWARINGIN TIMUR;35920;0,202457446;2;;;;;;0;0;0;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;3;2;PARTAI GERAKAN INDONESIA RAYA;2;101555;RIZKY ADITYA PUTRA S.E. M.M.;5;L;KOTAWARINGIN BARAT;25096;0,141449667;3;;;;;;0;0;0;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;3;2;PARTAI GERAKAN INDONESIA RAYA;2;101552;QUEENYU SUYIPTO;2;P;KOTA ADM. JAKARTA UTARA;14545;0,081980611;4;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;3;2;PARTAI GERAKAN INDONESIA RAYA;2;101556;JENTUNG WISNU MURTI S.H.;6;L;KOTA PALANGKARAYA;12291;0,069276294;5;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;3;2;PARTAI GERAKAN INDONESIA RAYA;2;101553;RAHMAT SORIALAM H. S.H.;3;L;KOTA TANGERANG SELATAN;7869;0,044352384;6;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;3;2;PARTAI GERAKAN INDONESIA RAYA;3;333333;TOTAL SUARA PARTAI;;;;177420;0,130973517;;;;;;;;;1;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;4;14;PARTAI DEMOKRAT;1;999999;SUARA PARTAI;;;;16698;0,108142766;;;;;;;0;0;0;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;4;14;PARTAI DEMOKRAT;2;111631;H. NADALSYAH;1;L;BARITO UTARA;92311;0,597842067;1;4;;;;;4;1;1;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;4;14;PARTAI DEMOKRAT;2;111633;BAMBANG PURWANTO S.ST. M.H.;3;L;KOTAWARINGIN BARAT;28793;0,186474706;2;;;;;;0;0;0;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;4;14;PARTAI DEMOKRAT;2;111632;Hj. NORHASANAH S.Ag. M.Si.;2;P;KOTA PALANGKARAYA;9100;0,058935152;3;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;4;14;PARTAI DEMOKRAT;2;111635;ferry sauneville lesa;5;L;KOTA PALANGKARAYA;3386;0,021929058;4;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;4;14;PARTAI DEMOKRAT;2;111634;Rahmadi G. Lentam S.H. M.H.;4;L;KOTA PALANGKARAYA;2567;0,016624894;5;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;4;14;PARTAI DEMOKRAT;2;111636;RIA NOVI YANTI;6;P;KOTA PALANGKARAYA;1552;0,010051358;6;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;4;14;PARTAI DEMOKRAT;3;333333;TOTAL SUARA PARTAI;;;;154407;0,113985051;;;;;;;;;1;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;5;12;PARTAI AMANAT NASIONAL;1;999999;SUARA PARTAI;;;;13421;0,090614472;;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;5;12;PARTAI AMANAT NASIONAL;2;109951;MUHAMMAD SYAUQIE S.Hut.;1;L;KOTA PALANGKARAYA;106516;0,71916333;1;5;;;;;5;1;1;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;5;12;PARTAI AMANAT NASIONAL;2;109953;Hj. AGATI SULIE MAHYUDIN S.E.;3;P;KOTA ADM. JAKARTA SELATAN;11747;0,079312138;2;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;5;12;PARTAI AMANAT NASIONAL;2;109952;IDA OETARI POERNAMASASI S.A.P. M.A.;2;P;KOTA ADM. JAKARTA TIMUR;8705;0,058773487;3;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;5;12;PARTAI AMANAT NASIONAL;2;109954;Dr. H. ABUBAKAR HM. M.Ag.;4;L;KOTA PALANGKARAYA;4139;0,027945257;4;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;5;12;PARTAI AMANAT NASIONAL;2;109956;ATI MULYATI S.E.;6;P;KOTA PALANGKARAYA;2612;0,017635422;5;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;5;12;PARTAI AMANAT NASIONAL;2;109955;ANOM SUHARNO;5;L;KOTA PALANGKARAYA;971;0,006555894;6;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;5;12;PARTAI AMANAT NASIONAL;3;333333;TOTAL SUARA PARTAI;;;;148111;0,10933727;;;;;;;;;1;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;6;5;PARTAI NASDEM;1;999999;SUARA PARTAI;;;;15054;0,112253648;;;;;;;0;0;0;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;6;5;PARTAI NASDEM;2;104072;ANDINA THRESIA NARANG B.Comm.;2;P;KOTA PALANGKARAYA;41298;0,307948131;1;6;;;;;6;1;1;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;6;5;PARTAI NASDEM;2;104073;Dr. H. UJANG ISKANDAR S.T. M.Si.;3;L;KOTAWARINGIN BARAT;31787;0,23702715;2;;;;;;0;0;0;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;6;5;PARTAI NASDEM;2;104071;H. HAMDHANI S.I.P. M.Sos.;1;L;KOTAWARINGIN BARAT;29088;0,216901429;3;;;;;;0;0;0;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;6;5;PARTAI NASDEM;2;104075;H. MUHAMMAD RAKHMAN S.E. S.T. M.A.;5;L;KOTAWARINGIN BARAT;13603;0,10143393;4;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;6;5;PARTAI NASDEM;2;104074;RAHMADI YOHANES TUTUN S.Th. M.A.P.;4;L;KOTA PALANGKARAYA;2187;0,016307874;5;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;6;5;PARTAI NASDEM;2;104076;YULINDA LAMPE S.H.;6;P;KOTA PALANGKARAYA;1090;0,008127838;6;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;6;5;PARTAI NASDEM;3;333333;TOTAL SUARA PARTAI;;;;134107;0,098999354;;;;;;;;;1;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;7;1;PARTAI KEBANGKITAN BANGSA;1;999999;SUARA PARTAI;;;;21376;0,191826552;;;;;;;0;0;0;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;7;1;PARTAI KEBANGKITAN BANGSA;2;100711;HABIB ISMAIL BIN YAHYA;1;L;KOTA PALANGKARAYA;77692;0,697201931;1;;;;;;0;0;0;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;7;1;PARTAI KEBANGKITAN BANGSA;2;100712;FITRIA DENI S.H. M.Kn.;2;L;KOTAWARINGIN TIMUR;4663;0,041845397;2;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;7;1;PARTAI KEBANGKITAN BANGSA;2;100714;FIFIT NOVITA HANDAYANI S.E.;4;P;KOTAWARINGIN TIMUR;2620;0,023511675;3;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;7;1;PARTAI KEBANGKITAN BANGSA;2;100713;SAKTI LARASATI ENDIS PURWITO S.M.;3;P;KAPUAS;2180;0,019563149;4;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;7;1;PARTAI KEBANGKITAN BANGSA;2;100716;ANWAR SANUSI S.H.;6;L;KOTA PALANGKARAYA;1762;0,01581205;5;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;7;1;PARTAI KEBANGKITAN BANGSA;2;100715;Ir. BONAPARTEI M.Sc.;5;L;KOTA PALANGKARAYA;1141;0,010239245;6;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;7;1;PARTAI KEBANGKITAN BANGSA;3;333333;TOTAL SUARA PARTAI;;;;111434;0,082261881;;;;;;;;;0;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;8;8;PARTAI KEADILAN SEJAHTERA;1;999999;SUARA PARTAI;;;;9606;0,322587145;;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;8;8;PARTAI KEADILAN SEJAHTERA;2;106591;DIKKI AKHMAR S.Si. M.M.;1;L;KOTA TANGERANG SELATAN;8869;0,29783733;1;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;8;8;PARTAI KEADILAN SEJAHTERA;2;106592;Drs. H. NURUL EDY M.Si.;2;L;KOTA PALANGKARAYA;4975;0,167069649;2;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;8;8;PARTAI KEADILAN SEJAHTERA;2;106594;NURYADIN S.Kom.;4;L;KOTA ADM. JAKARTA BARAT;2312;0,077641212;3;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;8;8;PARTAI KEADILAN SEJAHTERA;2;106595;AGUS SETIAWAN S.Pd.;5;L;KAPUAS;1617;0,054301834;4;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;8;8;PARTAI KEADILAN SEJAHTERA;2;106593;INDASAH;3;P;KOTA PALANGKARAYA;1331;0,044697428;5;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;8;8;PARTAI KEADILAN SEJAHTERA;2;106596;PAUZIAH S.Pd.I.;6;P;BARITO TIMUR;1068;0,035865404;6;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;8;8;PARTAI KEADILAN SEJAHTERA;3;333333;TOTAL SUARA PARTAI;;;;29778;0,021982467;;;;;;;;;0;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;9;16;PARTAI PERINDO;1;999999;SUARA PARTAI;;;;4552;0,167260702;;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;9;16;PARTAI PERINDO;2;113312;ROGAS USUP S.T.;2;L;KOTA PALANGKARAYA;10578;0,388682712;1;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;9;16;PARTAI PERINDO;2;113311;Ir. SIPET HERMANTO TUNDJAN M.Si.;1;L;KOTA PALANGKARAYA;8438;0,310049605;2;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;9;16;PARTAI PERINDO;2;113313;SETRINOLA;3;P;KOTA ADM. JAKARTA SELATAN;1417;0,052066875;3;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;9;16;PARTAI PERINDO;2;113315;FINOLIA;5;P;KOTA PALANGKARAYA;793;0,029138343;4;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;9;16;PARTAI PERINDO;2;113314;AGUNG BUDHYONO;4;L;KOTAWARINGIN TIMUR;743;0,027301121;5;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;9;16;PARTAI PERINDO;2;113316;Dr. Dra. SAMSIAH NELLY M.M.;6;P;KOTA PALANGKARAYA;694;0,025500643;6;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;9;16;PARTAI PERINDO;3;333333;TOTAL SUARA PARTAI;;;;27215;0,020090431;;;;;;;;;0;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;10;15;PARTAI SOLIDARITAS INDONESIA;1;999999;SUARA PARTAI;;;;7834;0,366126092;;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;10;15;PARTAI SOLIDARITAS INDONESIA;2;112471;dr. ANDREW LIENATA;1;L;KOTA ADM. JAKARTA BARAT;6858;0,320512221;1;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;10;15;PARTAI SOLIDARITAS INDONESIA;2;112473;JESSICA S.H. M.Kn.;3;P;KOTA TANGERANG;2340;0,109361125;2;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;10;15;PARTAI SOLIDARITAS INDONESIA;2;112472;BETSIDA S.E.;2;P;KOTA PALANGKARAYA;1933;0,090339767;3;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;10;15;PARTAI SOLIDARITAS INDONESIA;2;112474;SARWO EDDY SIRINGORINGO S.T.;4;L;KOTA DEPOK;1197;0,055942422;4;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;10;15;PARTAI SOLIDARITAS INDONESIA;2;112475;ZAINAL EFFENDI A.Md.A.k.;5;L;BARITO TIMUR;750;0,035051643;5;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;10;15;PARTAI SOLIDARITAS INDONESIA;2;112476;SERINA ANUGRAHNI;6;P;BARITO TIMUR;485;0,022666729;6;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;10;15;PARTAI SOLIDARITAS INDONESIA;3;333333;TOTAL SUARA PARTAI;;;;21397;0,015795515;;;;;;;;;0;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;11;17;PARTAI PERSATUAN PEMBANGUNAN;1;999999;SUARA PARTAI;;;;5800;0,308904985;;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;11;17;PARTAI PERSATUAN PEMBANGUNAN;2;114151;AWALUDIN NOOR;1;L;KOTA PALANGKARAYA;6424;0,342138901;1;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;11;17;PARTAI PERSATUAN PEMBANGUNAN;2;114156;H. ABDUL RAJAK HAK;6;L;SERUYAN;2796;0,148913507;2;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;11;17;PARTAI PERSATUAN PEMBANGUNAN;2;114152;NADYA INDRIANA S.E.;2;P;KOTA BANJARMASIN;1458;0,077652322;3;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;11;17;PARTAI PERSATUAN PEMBANGUNAN;2;114155;Hj. MARWAH;5;P;KOTA MAKASSAR;1279;0,068118875;4;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;11;17;PARTAI PERSATUAN PEMBANGUNAN;2;114153;MASNUN SAUDAH;3;P;KOTA PALANGKARAYA;733;0,039039199;5;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;11;17;PARTAI PERSATUAN PEMBANGUNAN;2;114154;BOY RICHARDO;4;L;KOTA ADM. JAKARTA SELATAN;286;0,015232211;6;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;11;17;PARTAI PERSATUAN PEMBANGUNAN;3;333333;TOTAL SUARA PARTAI;;;;18776;0,013860663;;;;;;;;;0;;;;;;;;;1
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;12;10;PARTAI HATI NURANI RAKYAT;1;999999;SUARA PARTAI;;;;3420;0,24807776;;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;12;10;PARTAI HATI NURANI RAKYAT;2;108271;HERIADI S.T.;1;L;KOTA PALANGKARAYA;4479;0,324894821;1;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;12;10;PARTAI HATI NURANI RAKYAT;2;108274;H. MUKHLISUL AMAL;4;L;SUKAMARA;1735;0,125852314;2;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;12;10;PARTAI HATI NURANI RAKYAT;2;108273;THERESIA VILYANA CHAILY S.T.;3;P;KOTA PALANGKARAYA;1400;0,101552299;3;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;12;10;PARTAI HATI NURANI RAKYAT;2;108272;CHRYS KELANA;2;L;KOTA ADM. JAKARTA TIMUR;1370;0,099376179;4;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;12;10;PARTAI HATI NURANI RAKYAT;2;108275;SUPARMAN;5;L;KOTAWARINGIN TIMUR;824;0,059770782;5;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;12;10;PARTAI HATI NURANI RAKYAT;2;108276;MERIATI S.P.;6;P;BARITO TIMUR;558;0,040475845;6;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;12;10;PARTAI HATI NURANI RAKYAT;3;333333;TOTAL SUARA PARTAI;;;;13786;0,010176986;;;;;;;;;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;13;7;PARTAI GELOMBANG RAKYAT INDONESIA;1;999999;SUARA PARTAI;;;;3713;0,458678196;;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;13;7;PARTAI GELOMBANG RAKYAT INDONESIA;2;105751;SITI RATNAH ZUHARLIAH S.T.;1;P;KOTA PALANGKARAYA;2468;0,304879555;1;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;13;7;PARTAI GELOMBANG RAKYAT INDONESIA;2;105752;BUDI UTOMO S.T.;2;L;KOTA PALANGKARAYA;1351;0,166893144;2;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;13;7;PARTAI GELOMBANG RAKYAT INDONESIA;2;105753;SUSANTO S.H.I.;3;L;KOTA PALANGKARAYA;563;0,069549104;3;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;13;7;PARTAI GELOMBANG RAKYAT INDONESIA;3;333333;TOTAL SUARA PARTAI;;;;8095;0,005975824;;;;;;;;;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;14;6;PARTAI BURUH;1;999999;SUARA PARTAI;;;;2456;0,382137856;;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;14;6;PARTAI BURUH;2;104911;IWAN KRISNANTO;1;L;GUNUNG MAS;1819;0,283024739;1;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;14;6;PARTAI BURUH;2;104912;YUANG SRI SALOKO;2;L;GRESIK;679;0,105648047;2;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;14;6;PARTAI BURUH;2;104913;INNA MAGDALENA;3;P;KOTA ADM. JAKARTA UTARA;570;0,088688346;3;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;14;6;PARTAI BURUH;2;104916;AMBAR PURWATI;6;P;BEKASI;340;0,05290182;4;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;14;6;PARTAI BURUH;2;104914;ASEP SYARIPUDIN;4;L;BOGOR;304;0,047300451;5;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;14;6;PARTAI BURUH;2;104915;EKO SULISTIYONO;5;L;BEKASI;259;0,04029874;6;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;14;6;PARTAI BURUH;3;333333;TOTAL SUARA PARTAI;;;;6427;0,004744486;;;;;;;;;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;15;11;PARTAI GARDA REPUBLIK INDONESIA;1;999999;SUARA PARTAI;;;;1236;0,254687822;;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;15;11;PARTAI GARDA REPUBLIK INDONESIA;2;109111;REZKY PASKA KALBUADI;1;L;KOTA PALANGKARAYA;1543;0,317947661;1;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;15;11;PARTAI GARDA REPUBLIK INDONESIA;2;109112;AFAN SAFRIAN;2;L;KOTA PALANGKARAYA;765;0,157634453;2;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;15;11;PARTAI GARDA REPUBLIK INDONESIA;2;109113;ARMITA SEPTIANA;3;P;PULANG PISAU;510;0,105089635;3;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;15;11;PARTAI GARDA REPUBLIK INDONESIA;2;109114;DONI SATYA UNDJUNG;4;L;KOTA PALANGKARAYA;412;0,084895941;4;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;15;11;PARTAI GARDA REPUBLIK INDONESIA;2;109115;AHMAD RIZANI S.I.Kom.;5;L;KOTA BANJARBARU;270;0,055635689;5;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;15;11;PARTAI GARDA REPUBLIK INDONESIA;2;109116;KRISEVI HANDAYANI S.Kep.;6;P;MURUNG RAYA;117;0,024108799;6;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;15;11;PARTAI GARDA REPUBLIK INDONESIA;3;333333;TOTAL SUARA PARTAI;;;;4853;0,003582541;;;;;;;;;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;16;13;PARTAI BULAN BINTANG;1;999999;SUARA PARTAI;;;;1017;0,251608115;;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;16;13;PARTAI BULAN BINTANG;2;110791;WASIYAT SIDIK PRAMONO S.P.;1;L;KOTA PALANGKARAYA;977;0,241712024;1;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;16;13;PARTAI BULAN BINTANG;2;110795;HAMDANI;5;L;BARITO SELATAN;865;0,214002969;2;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;16;13;PARTAI BULAN BINTANG;2;110792;EMAN SUPRIYADI;2;L;KOTA PALANGKARAYA;451;0,111578427;3;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;16;13;PARTAI BULAN BINTANG;2;110794;Drs. H. BUSYRA;4;L;KOTA BANJARBARU;269;0,066551212;4;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;16;13;PARTAI BULAN BINTANG;2;110793;DEWI ZUSY S.M.;3;P;KOTA PALANGKARAYA;250;0,061850569;5;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;16;13;PARTAI BULAN BINTANG;2;110796;OKTAVIANI YULIA PUTRI;6;P;PULANG PISAU;213;0,052696685;6;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;16;13;PARTAI BULAN BINTANG;3;333333;TOTAL SUARA PARTAI;;;;4042;0,002983852;;;;;;;;;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;17;9;PARTAI KEBANGKITAN NUSANTARA;1;999999;SUARA PARTAI;;;;1225;0,389755011;;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;17;9;PARTAI KEBANGKITAN NUSANTARA;2;107432;TUAH;2;L;KOTAWARINGIN BARAT;747;0,237671015;1;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;17;9;PARTAI KEBANGKITAN NUSANTARA;2;107431;MEIJI SOSANTO;1;L;KOTA PALANGKARAYA;457;0,145402482;2;;;;;;0;0;0;;;;;;;;;0
62;KALIMANTAN TENGAH;7688;6201;KALIMANTAN TENGAH;17;9;PARTAI KEBANGKITAN NUSANTARA;2;107436;ROH DEARMAN DAMANIK;6;L;KATINGAN;208;0,06617881;3;;;;;;0;0;0;;;;;;;;;0
